order_details_id,order_id,order_date,order_time,item_id,order_hour,order_month,day_of_week
405,171,2023-01-03,1900-01-01 17:23:03,111,17,January,Tuesday
406,172,2023-01-03,1900-01-01 17:29:24,111,17,January,Tuesday
407,172,2023-01-03,1900-01-01 17:29:24,123,17,January,Tuesday
408,172,2023-01-03,1900-01-01 17:29:24,106,17,January,Tuesday
409,173,2023-01-03,1900-01-01 17:35:30,102,17,January,Tuesday
410,173,2023-01-03,1900-01-01 17:35:30,108,17,January,Tuesday
411,173,2023-01-03,1900-01-01 17:35:30,132,17,January,Tuesday
412,174,2023-01-03,1900-01-01 17:37:49,107,17,January,Tuesday
413,174,2023-01-03,1900-01-01 17:37:49,102,17,January,Tuesday
414,174,2023-01-03,1900-01-01 17:37:49,102,17,January,Tuesday
415,174,2023-01-03,1900-01-01 17:37:49,110,17,January,Tuesday
416,175,2023-01-03,1900-01-01 17:50:51,117,17,January,Tuesday
417,176,2023-01-03,1900-01-01 17:51:57,102,17,January,Tuesday
418,176,2023-01-03,1900-01-01 17:51:57,118,17,January,Tuesday
419,177,2023-01-03,1900-01-01 17:54:36,111,17,January,Tuesday
420,177,2023-01-03,1900-01-01 17:54:36,106,17,January,Tuesday
421,178,2023-01-03,1900-01-01 18:15:03,118,18,January,Tuesday
422,179,2023-01-03,1900-01-01 18:20:14,109,18,January,Tuesday
423,179,2023-01-03,1900-01-01 18:20:14,120,18,January,Tuesday
424,179,2023-01-03,1900-01-01 18:20:14,132,18,January,Tuesday
425,180,2023-01-03,1900-01-01 18:33:34,108,18,January,Tuesday
426,180,2023-01-03,1900-01-01 18:33:34,119,18,January,Tuesday
427,181,2023-01-03,1900-01-01 18:49:32,129,18,January,Tuesday
428,182,2023-01-03,1900-01-01 18:50:10,115,18,January,Tuesday
429,182,2023-01-03,1900-01-01 18:50:10,118,18,January,Tuesday
430,183,2023-01-03,1900-01-01 18:54:55,111,18,January,Tuesday
431,183,2023-01-03,1900-01-01 18:54:55,130,18,January,Tuesday
432,183,2023-01-03,1900-01-01 18:54:55,130,18,January,Tuesday
433,184,2023-01-03,1900-01-01 18:59:05,109,18,January,Tuesday
434,185,2023-01-03,1900-01-01 19:08:33,120,19,January,Tuesday
435,185,2023-01-03,1900-01-01 19:08:33,130,19,January,Tuesday
436,186,2023-01-03,1900-01-01 19:36:00,129,19,January,Tuesday
437,186,2023-01-03,1900-01-01 19:36:00,105,19,January,Tuesday
438,186,2023-01-03,1900-01-01 19:36:00,130,19,January,Tuesday
439,186,2023-01-03,1900-01-01 19:36:00,106,19,January,Tuesday
440,187,2023-01-03,1900-01-01 19:37:12,124,19,January,Tuesday
441,187,2023-01-03,1900-01-01 19:37:12,130,19,January,Tuesday
442,188,2023-01-03,1900-01-01 20:08:39,124,20,January,Tuesday
443,188,2023-01-03,1900-01-01 20:08:39,113,20,January,Tuesday
444,188,2023-01-03,1900-01-01 20:08:39,118,20,January,Tuesday
445,189,2023-01-03,1900-01-01 20:12:14,107,20,January,Tuesday
446,189,2023-01-03,1900-01-01 20:12:14,106,20,January,Tuesday
447,190,2023-01-03,1900-01-01 20:14:23,101,20,January,Tuesday
448,190,2023-01-03,1900-01-01 20:14:23,125,20,January,Tuesday
449,190,2023-01-03,1900-01-01 20:14:23,112,20,January,Tuesday
450,190,2023-01-03,1900-01-01 20:14:23,119,20,January,Tuesday
451,191,2023-01-03,1900-01-01 20:24:50,102,20,January,Tuesday
452,191,2023-01-03,1900-01-01 20:24:50,103,20,January,Tuesday
453,192,2023-01-03,1900-01-01 20:30:08,120,20,January,Tuesday
454,192,2023-01-03,1900-01-01 20:30:08,105,20,January,Tuesday
455,193,2023-01-03,1900-01-01 20:55:47,107,20,January,Tuesday
456,193,2023-01-03,1900-01-01 20:55:47,102,20,January,Tuesday
457,193,2023-01-03,1900-01-01 20:55:47,103,20,January,Tuesday
458,194,2023-01-03,1900-01-01 21:21:24,101,21,January,Tuesday
459,195,2023-01-03,1900-01-01 21:25:20,101,21,January,Tuesday
460,196,2023-01-03,1900-01-01 21:40:14,120,21,January,Tuesday
461,196,2023-01-03,1900-01-01 21:40:14,122,21,January,Tuesday
462,196,2023-01-03,1900-01-01 21:40:14,132,21,January,Tuesday
463,197,2023-01-03,1900-01-01 21:47:48,125,21,January,Tuesday
464,197,2023-01-03,1900-01-01 21:47:48,110,21,January,Tuesday
465,197,2023-01-03,1900-01-01 21:47:48,127,21,January,Tuesday
466,197,2023-01-03,1900-01-01 21:47:48,121,21,January,Tuesday
467,198,2023-01-03,1900-01-01 21:55:42,107,21,January,Tuesday
468,198,2023-01-03,1900-01-01 21:55:42,103,21,January,Tuesday
469,199,2023-01-03,1900-01-01 22:10:38,103,22,January,Tuesday
471,201,2023-01-03,1900-01-01 22:29:59,116,22,January,Tuesday
472,201,2023-01-03,1900-01-01 22:29:59,104,22,January,Tuesday
473,201,2023-01-03,1900-01-01 22:29:59,117,22,January,Tuesday
475,202,2023-01-03,1900-01-01 22:50:29,102,22,January,Tuesday
476,203,2023-01-04,1900-01-01 11:30:48,102,11,January,Wednesday
477,203,2023-01-04,1900-01-01 11:30:48,127,11,January,Wednesday
478,203,2023-01-04,1900-01-01 11:30:48,112,11,January,Wednesday
479,203,2023-01-04,1900-01-01 11:30:48,114,11,January,Wednesday
480,204,2023-01-04,1900-01-01 11:36:25,122,11,January,Wednesday
481,205,2023-01-04,1900-01-01 11:43:54,102,11,January,Wednesday
482,205,2023-01-04,1900-01-01 11:43:54,103,11,January,Wednesday
483,205,2023-01-04,1900-01-01 11:43:54,119,11,January,Wednesday
484,206,2023-01-04,1900-01-01 11:45:10,111,11,January,Wednesday
485,206,2023-01-04,1900-01-01 11:45:10,113,11,January,Wednesday
486,206,2023-01-04,1900-01-01 11:45:10,122,11,January,Wednesday
487,207,2023-01-04,1900-01-01 12:03:58,122,12,January,Wednesday
488,208,2023-01-04,1900-01-01 12:12:05,101,12,January,Wednesday
489,208,2023-01-04,1900-01-01 12:12:05,101,12,January,Wednesday
490,208,2023-01-04,1900-01-01 12:12:05,103,12,January,Wednesday
491,208,2023-01-04,1900-01-01 12:12:05,113,12,January,Wednesday
492,208,2023-01-04,1900-01-01 12:12:05,114,12,January,Wednesday
493,209,2023-01-04,1900-01-01 12:29:17,102,12,January,Wednesday
494,210,2023-01-04,1900-01-01 12:34:13,131,12,January,Wednesday
495,211,2023-01-04,1900-01-01 12:54:20,113,12,January,Wednesday
496,212,2023-01-04,1900-01-01 13:16:03,110,13,January,Wednesday
497,213,2023-01-04,1900-01-01 13:20:39,125,13,January,Wednesday
498,214,2023-01-04,1900-01-01 13:39:16,110,13,January,Wednesday
499,214,2023-01-04,1900-01-01 13:39:16,117,13,January,Wednesday
500,214,2023-01-04,1900-01-01 13:39:16,129,13,January,Wednesday
501,214,2023-01-04,1900-01-01 13:39:16,130,13,January,Wednesday
502,215,2023-01-04,1900-01-01 13:44:49,126,13,January,Wednesday
503,216,2023-01-04,1900-01-01 14:31:56,101,14,January,Wednesday
504,216,2023-01-04,1900-01-01 14:31:56,124,14,January,Wednesday
505,216,2023-01-04,1900-01-01 14:31:56,109,14,January,Wednesday
506,217,2023-01-04,1900-01-01 14:35:03,108,14,January,Wednesday
507,217,2023-01-04,1900-01-01 14:35:03,131,14,January,Wednesday
508,218,2023-01-04,1900-01-01 14:35:11,122,14,January,Wednesday
509,219,2023-01-04,1900-01-01 14:42:01,101,14,January,Wednesday
510,219,2023-01-04,1900-01-01 14:42:01,124,14,January,Wednesday
511,219,2023-01-04,1900-01-01 14:42:01,118,14,January,Wednesday
512,219,2023-01-04,1900-01-01 14:42:01,131,14,January,Wednesday
513,220,2023-01-04,1900-01-01 15:31:59,109,15,January,Wednesday
514,220,2023-01-04,1900-01-01 15:31:59,110,15,January,Wednesday
515,220,2023-01-04,1900-01-01 15:31:59,111,15,January,Wednesday
516,220,2023-01-04,1900-01-01 15:31:59,122,15,January,Wednesday
517,221,2023-01-04,1900-01-01 15:33:18,124,15,January,Wednesday
518,221,2023-01-04,1900-01-01 15:33:18,119,15,January,Wednesday
519,221,2023-01-04,1900-01-01 15:33:18,114,15,January,Wednesday
520,222,2023-01-04,1900-01-01 15:46:38,125,15,January,Wednesday
521,222,2023-01-04,1900-01-01 15:46:38,120,15,January,Wednesday
522,223,2023-01-04,1900-01-01 16:08:20,112,16,January,Wednesday
523,224,2023-01-04,1900-01-01 16:39:58,103,16,January,Wednesday
524,224,2023-01-04,1900-01-01 16:39:58,117,16,January,Wednesday
525,224,2023-01-04,1900-01-01 16:39:58,111,16,January,Wednesday
526,224,2023-01-04,1900-01-01 16:39:58,106,16,January,Wednesday
527,225,2023-01-04,1900-01-01 16:41:48,101,16,January,Wednesday
528,225,2023-01-04,1900-01-01 16:41:48,101,16,January,Wednesday
529,225,2023-01-04,1900-01-01 16:41:48,105,16,January,Wednesday
530,226,2023-01-04,1900-01-01 16:59:39,108,16,January,Wednesday
531,227,2023-01-04,1900-01-01 17:24:39,101,17,January,Wednesday
532,227,2023-01-04,1900-01-01 17:24:39,114,17,January,Wednesday
533,228,2023-01-04,1900-01-01 17:31:24,127,17,January,Wednesday
534,229,2023-01-04,1900-01-01 17:37:57,127,17,January,Wednesday
535,229,2023-01-04,1900-01-01 17:37:57,119,17,January,Wednesday
536,229,2023-01-04,1900-01-01 17:37:57,130,17,January,Wednesday
537,230,2023-01-04,1900-01-01 17:58:38,106,17,January,Wednesday
538,231,2023-01-04,1900-01-01 18:04:18,102,18,January,Wednesday
539,231,2023-01-04,1900-01-01 18:04:18,111,18,January,Wednesday
540,231,2023-01-04,1900-01-01 18:04:18,119,18,January,Wednesday
541,232,2023-01-04,1900-01-01 18:21:59,101,18,January,Wednesday
542,232,2023-01-04,1900-01-01 18:21:59,123,18,January,Wednesday
543,233,2023-01-04,1900-01-01 18:26:51,131,18,January,Wednesday
544,234,2023-01-04,1900-01-01 18:36:09,103,18,January,Wednesday
545,234,2023-01-04,1900-01-01 18:36:09,117,18,January,Wednesday
546,234,2023-01-04,1900-01-01 18:36:09,111,18,January,Wednesday
547,235,2023-01-04,1900-01-01 18:51:30,102,18,January,Wednesday
548,236,2023-01-04,1900-01-01 19:21:04,108,19,January,Wednesday
549,236,2023-01-04,1900-01-01 19:21:04,126,19,January,Wednesday
550,237,2023-01-04,1900-01-01 19:27:48,126,19,January,Wednesday
551,238,2023-01-04,1900-01-01 19:45:15,130,19,January,Wednesday
552,239,2023-01-04,1900-01-01 19:57:52,117,19,January,Wednesday
553,239,2023-01-04,1900-01-01 19:57:52,106,19,January,Wednesday
554,240,2023-01-04,1900-01-01 20:10:24,125,20,January,Wednesday
555,241,2023-01-04,1900-01-01 20:11:25,120,20,January,Wednesday
556,241,2023-01-04,1900-01-01 20:11:25,123,20,January,Wednesday
557,242,2023-01-04,1900-01-01 20:15:29,116,20,January,Wednesday
558,242,2023-01-04,1900-01-01 20:15:29,106,20,January,Wednesday
559,242,2023-01-04,1900-01-01 20:15:29,132,20,January,Wednesday
560,243,2023-01-04,1900-01-01 20:26:17,108,20,January,Wednesday
561,243,2023-01-04,1900-01-01 20:26:17,123,20,January,Wednesday
562,244,2023-01-04,1900-01-01 20:26:22,117,20,January,Wednesday
563,244,2023-01-04,1900-01-01 20:26:22,122,20,January,Wednesday
564,245,2023-01-04,1900-01-01 20:28:41,101,20,January,Wednesday
565,245,2023-01-04,1900-01-01 20:28:41,104,20,January,Wednesday
566,246,2023-01-04,1900-01-01 20:30:48,103,20,January,Wednesday
567,246,2023-01-04,1900-01-01 20:30:48,113,20,January,Wednesday
568,247,2023-01-04,1900-01-01 20:55:29,109,20,January,Wednesday
569,247,2023-01-04,1900-01-01 20:55:29,120,20,January,Wednesday
570,247,2023-01-04,1900-01-01 20:55:29,123,20,January,Wednesday
571,248,2023-01-04,1900-01-01 20:58:19,109,20,January,Wednesday
572,248,2023-01-04,1900-01-01 20:58:19,106,20,January,Wednesday
573,249,2023-01-04,1900-01-01 21:06:16,101,21,January,Wednesday
574,249,2023-01-04,1900-01-01 21:06:16,116,21,January,Wednesday
575,250,2023-01-04,1900-01-01 21:07:05,125,21,January,Wednesday
576,251,2023-01-04,1900-01-01 21:10:05,129,21,January,Wednesday
577,252,2023-01-04,1900-01-01 22:13:15,119,22,January,Wednesday
578,253,2023-01-04,1900-01-01 22:16:18,115,22,January,Wednesday
579,254,2023-01-04,1900-01-01 22:22:13,101,22,January,Wednesday
580,254,2023-01-04,1900-01-01 22:22:13,115,22,January,Wednesday
581,254,2023-01-04,1900-01-01 22:22:13,124,22,January,Wednesday
582,255,2023-01-05,1900-01-01 11:23:35,124,11,January,Thursday
583,255,2023-01-05,1900-01-01 11:23:35,126,11,January,Thursday
584,255,2023-01-05,1900-01-01 11:23:35,109,11,January,Thursday
585,255,2023-01-05,1900-01-01 11:23:35,131,11,January,Thursday
586,256,2023-01-05,1900-01-01 11:56:06,112,11,January,Thursday
587,257,2023-01-05,1900-01-01 11:59:04,102,11,January,Thursday
588,257,2023-01-05,1900-01-01 11:59:04,103,11,January,Thursday
589,258,2023-01-05,1900-01-01 11:59:23,108,11,January,Thursday
590,259,2023-01-05,1900-01-01 12:04:25,113,12,January,Thursday
591,260,2023-01-05,1900-01-01 12:06:27,124,12,January,Thursday
592,260,2023-01-05,1900-01-01 12:06:27,114,12,January,Thursday
593,261,2023-01-05,1900-01-01 12:38:29,115,12,January,Thursday
594,262,2023-01-05,1900-01-01 12:42:01,102,12,January,Thursday
595,263,2023-01-05,1900-01-01 12:57:22,130,12,January,Thursday
596,264,2023-01-05,1900-01-01 13:03:59,129,13,January,Thursday
597,265,2023-01-05,1900-01-01 13:04:42,103,13,January,Thursday
598,265,2023-01-05,1900-01-01 13:04:42,129,13,January,Thursday
599,265,2023-01-05,1900-01-01 13:04:42,120,13,January,Thursday
600,265,2023-01-05,1900-01-01 13:04:42,122,13,January,Thursday
601,266,2023-01-05,1900-01-01 13:09:29,118,13,January,Thursday
602,267,2023-01-05,1900-01-01 13:37:50,125,13,January,Thursday
603,267,2023-01-05,1900-01-01 13:37:50,128,13,January,Thursday
604,267,2023-01-05,1900-01-01 13:37:50,111,13,January,Thursday
605,268,2023-01-05,1900-01-01 13:40:46,117,13,January,Thursday
606,268,2023-01-05,1900-01-01 13:40:46,113,13,January,Thursday
607,269,2023-01-05,1900-01-01 13:49:34,103,13,January,Thursday
608,270,2023-01-05,1900-01-01 14:09:02,105,14,January,Thursday
609,270,2023-01-05,1900-01-01 14:09:02,130,14,January,Thursday
610,270,2023-01-05,1900-01-01 14:09:02,106,14,January,Thursday
611,271,2023-01-05,1900-01-01 14:22:19,107,14,January,Thursday
612,271,2023-01-05,1900-01-01 14:22:19,102,14,January,Thursday
613,271,2023-01-05,1900-01-01 14:22:19,103,14,January,Thursday
614,271,2023-01-05,1900-01-01 14:22:19,104,14,January,Thursday
615,271,2023-01-05,1900-01-01 14:22:19,108,14,January,Thursday
616,271,2023-01-05,1900-01-01 14:22:19,117,14,January,Thursday
617,271,2023-01-05,1900-01-01 14:22:19,120,14,January,Thursday
618,271,2023-01-05,1900-01-01 14:22:19,121,14,January,Thursday
619,271,2023-01-05,1900-01-01 14:22:19,105,14,January,Thursday
620,271,2023-01-05,1900-01-01 14:22:19,114,14,January,Thursday
621,272,2023-01-05,1900-01-01 14:24:05,117,14,January,Thursday
622,273,2023-01-05,1900-01-01 14:28:00,121,14,January,Thursday
623,274,2023-01-05,1900-01-01 14:36:33,125,14,January,Thursday
624,274,2023-01-05,1900-01-01 14:36:33,106,14,January,Thursday
625,275,2023-01-05,1900-01-01 14:38:14,108,14,January,Thursday
626,275,2023-01-05,1900-01-01 14:38:14,124,14,January,Thursday
627,275,2023-01-05,1900-01-01 14:38:14,113,14,January,Thursday
628,275,2023-01-05,1900-01-01 14:38:14,120,14,January,Thursday
629,276,2023-01-05,1900-01-01 15:18:18,124,15,January,Thursday
630,276,2023-01-05,1900-01-01 15:18:18,122,15,January,Thursday
631,277,2023-01-05,1900-01-01 15:41:50,125,15,January,Thursday
632,278,2023-01-05,1900-01-01 15:49:21,127,15,January,Thursday
633,278,2023-01-05,1900-01-01 15:49:21,105,15,January,Thursday
634,279,2023-01-05,1900-01-01 16:07:03,102,16,January,Thursday
635,279,2023-01-05,1900-01-01 16:07:03,103,16,January,Thursday
636,280,2023-01-05,1900-01-01 16:20:23,119,16,January,Thursday
637,280,2023-01-05,1900-01-01 16:20:23,132,16,January,Thursday
638,281,2023-01-05,1900-01-01 16:33:48,120,16,January,Thursday
639,282,2023-01-05,1900-01-01 16:49:38,108,16,January,Thursday
640,282,2023-01-05,1900-01-01 16:49:38,124,16,January,Thursday
641,282,2023-01-05,1900-01-01 16:49:38,118,16,January,Thursday
642,282,2023-01-05,1900-01-01 16:49:38,130,16,January,Thursday
643,283,2023-01-05,1900-01-01 16:51:43,111,16,January,Thursday
644,284,2023-01-05,1900-01-01 16:58:16,125,16,January,Thursday
645,284,2023-01-05,1900-01-01 16:58:16,109,16,January,Thursday
646,284,2023-01-05,1900-01-01 16:58:16,111,16,January,Thursday
647,285,2023-01-05,1900-01-01 16:58:38,119,16,January,Thursday
648,286,2023-01-05,1900-01-01 17:01:23,117,17,January,Thursday
649,286,2023-01-05,1900-01-01 17:01:23,118,17,January,Thursday
650,287,2023-01-05,1900-01-01 17:30:09,117,17,January,Thursday
651,287,2023-01-05,1900-01-01 17:30:09,112,17,January,Thursday
652,287,2023-01-05,1900-01-01 17:30:09,113,17,January,Thursday
653,287,2023-01-05,1900-01-01 17:30:09,120,17,January,Thursday
654,288,2023-01-05,1900-01-01 17:32:44,115,17,January,Thursday
655,288,2023-01-05,1900-01-01 17:32:44,119,17,January,Thursday
656,288,2023-01-05,1900-01-01 17:32:44,123,17,January,Thursday
657,289,2023-01-05,1900-01-01 17:36:23,124,17,January,Thursday
658,290,2023-01-05,1900-01-01 17:41:16,108,17,January,Thursday
659,290,2023-01-05,1900-01-01 17:41:16,132,17,January,Thursday
660,291,2023-01-05,1900-01-01 17:44:39,101,17,January,Thursday
661,291,2023-01-05,1900-01-01 17:44:39,103,17,January,Thursday
662,291,2023-01-05,1900-01-01 17:44:39,125,17,January,Thursday
663,292,2023-01-05,1900-01-01 17:48:59,130,17,January,Thursday
664,292,2023-01-05,1900-01-01 17:48:59,131,17,January,Thursday
665,293,2023-01-05,1900-01-01 17:58:38,108,17,January,Thursday
666,293,2023-01-05,1900-01-01 17:58:38,127,17,January,Thursday
667,294,2023-01-05,1900-01-01 18:16:35,101,18,January,Thursday
668,294,2023-01-05,1900-01-01 18:16:35,117,18,January,Thursday
669,294,2023-01-05,1900-01-01 18:16:35,106,18,January,Thursday
670,295,2023-01-05,1900-01-01 18:20:12,102,18,January,Thursday
671,296,2023-01-05,1900-01-01 18:46:54,126,18,January,Thursday
672,296,2023-01-05,1900-01-01 18:46:54,110,18,January,Thursday
673,296,2023-01-05,1900-01-01 18:46:54,106,18,January,Thursday
674,297,2023-01-05,1900-01-01 19:02:18,105,19,January,Thursday
675,298,2023-01-05,1900-01-01 19:10:36,102,19,January,Thursday
676,298,2023-01-05,1900-01-01 19:10:36,102,19,January,Thursday
677,298,2023-01-05,1900-01-01 19:10:36,103,19,January,Thursday
678,298,2023-01-05,1900-01-01 19:10:36,108,19,January,Thursday
679,299,2023-01-05,1900-01-01 19:34:31,108,19,January,Thursday
680,299,2023-01-05,1900-01-01 19:34:31,131,19,January,Thursday
681,300,2023-01-05,1900-01-01 19:42:54,107,19,January,Thursday
682,300,2023-01-05,1900-01-01 19:42:54,110,19,January,Thursday
683,300,2023-01-05,1900-01-01 19:42:54,127,19,January,Thursday
684,300,2023-01-05,1900-01-01 19:42:54,123,19,January,Thursday
685,301,2023-01-05,1900-01-01 19:45:58,111,19,January,Thursday
686,302,2023-01-05,1900-01-01 19:57:37,118,19,January,Thursday
687,303,2023-01-05,1900-01-01 20:02:51,107,20,January,Thursday
688,303,2023-01-05,1900-01-01 20:02:51,110,20,January,Thursday
689,303,2023-01-05,1900-01-01 20:02:51,113,20,January,Thursday
690,304,2023-01-05,1900-01-01 20:07:58,109,20,January,Thursday
691,304,2023-01-05,1900-01-01 20:07:58,129,20,January,Thursday
692,305,2023-01-05,1900-01-01 20:35:40,113,20,January,Thursday
693,305,2023-01-05,1900-01-01 20:35:40,120,20,January,Thursday
694,305,2023-01-05,1900-01-01 20:35:40,122,20,January,Thursday
695,306,2023-01-05,1900-01-01 20:37:40,107,20,January,Thursday
696,306,2023-01-05,1900-01-01 20:37:40,109,20,January,Thursday
697,306,2023-01-05,1900-01-01 20:37:40,111,20,January,Thursday
698,307,2023-01-05,1900-01-01 21:45:38,108,21,January,Thursday
699,307,2023-01-05,1900-01-01 21:45:38,106,21,January,Thursday
700,308,2023-01-05,1900-01-01 21:59:46,109,21,January,Thursday
701,308,2023-01-05,1900-01-01 21:59:46,112,21,January,Thursday
702,308,2023-01-05,1900-01-01 21:59:46,106,21,January,Thursday
703,309,2023-01-06,1900-01-01 11:39:06,124,11,January,Friday
704,309,2023-01-06,1900-01-01 11:39:06,118,11,January,Friday
705,310,2023-01-06,1900-01-01 11:40:48,109,11,January,Friday
706,310,2023-01-06,1900-01-01 11:40:48,106,11,January,Friday
707,311,2023-01-06,1900-01-01 11:57:27,120,11,January,Friday
708,312,2023-01-06,1900-01-01 12:05:21,107,12,January,Friday
709,312,2023-01-06,1900-01-01 12:05:21,115,12,January,Friday
710,312,2023-01-06,1900-01-01 12:05:21,103,12,January,Friday
711,312,2023-01-06,1900-01-01 12:05:21,120,12,January,Friday
712,313,2023-01-06,1900-01-01 12:09:09,108,12,January,Friday
713,314,2023-01-06,1900-01-01 12:11:58,116,12,January,Friday
714,314,2023-01-06,1900-01-01 12:11:58,124,12,January,Friday
715,314,2023-01-06,1900-01-01 12:11:58,126,12,January,Friday
716,314,2023-01-06,1900-01-01 12:11:58,109,12,January,Friday
717,314,2023-01-06,1900-01-01 12:11:58,132,12,January,Friday
718,315,2023-01-06,1900-01-01 12:17:40,108,12,January,Friday
719,316,2023-01-06,1900-01-01 12:29:34,109,12,January,Friday
720,316,2023-01-06,1900-01-01 12:29:34,117,12,January,Friday
721,317,2023-01-06,1900-01-01 12:31:00,102,12,January,Friday
722,317,2023-01-06,1900-01-01 12:31:00,108,12,January,Friday
723,317,2023-01-06,1900-01-01 12:31:00,125,12,January,Friday
724,317,2023-01-06,1900-01-01 12:31:00,109,12,January,Friday
725,317,2023-01-06,1900-01-01 12:31:00,112,12,January,Friday
726,317,2023-01-06,1900-01-01 12:31:00,119,12,January,Friday
727,317,2023-01-06,1900-01-01 12:31:00,131,12,January,Friday
728,318,2023-01-06,1900-01-01 12:45:14,110,12,January,Friday
729,318,2023-01-06,1900-01-01 12:45:14,129,12,January,Friday
730,318,2023-01-06,1900-01-01 12:45:14,121,12,January,Friday
731,318,2023-01-06,1900-01-01 12:45:14,122,12,January,Friday
732,319,2023-01-06,1900-01-01 12:46:22,117,12,January,Friday
733,320,2023-01-06,1900-01-01 12:46:40,102,12,January,Friday
734,320,2023-01-06,1900-01-01 12:46:40,104,12,January,Friday
735,321,2023-01-06,1900-01-01 12:56:21,117,12,January,Friday
736,322,2023-01-06,1900-01-01 13:02:13,102,13,January,Friday
737,322,2023-01-06,1900-01-01 13:02:13,104,13,January,Friday
